SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.6690886177852331,-0.011050796154237758,-0.5553809361250786,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,-0.9135523854430948,-1.3073120210077038,-0.8964192787061791,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.791320501614164,-0.276950534585718,-0.6700898223748666,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.506112772679992,0.5872236153165927,-0.30478613847169544,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2395040756535771,0.1551365403654374,-0.947597089494546,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8384379494382472,0.2880864095811775,0.7390647264013755,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-0.8728084241667845,-1.4734993575273791,-0.9043606631388568,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.4903413298592119,-1.506736824831314,-0.40581819597631646,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.1580161531009565,0.18837400766937243,-0.8867131421773509,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.6125732136881425,0.819885886444138,1.7520324295918115,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,1.0421577558197987,-0.6425626749290033,0.16243197898417192,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.6690886177852331,-1.4734993575273791,-0.8655361170235438,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0.4309983366751445,0.6536985499244629,0.5542069443296018,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.2395040756535771,1.3184478960031634,-0.9003899709225179,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.7505765403378537,0.5539861480126578,-0.4861144163511681,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.8384379494382472,0.9860732229638132,1.198782647448603,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.01718523736426863,-1.4734993575273791,-0.7186205050190076,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.06430268518835193,-1.340549488311639,-0.6630308139902642,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-0.7098325790615434,0.32132387688511255,-0.5019971852165234,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.0357842692720256,0.3877988114929826,-0.7852398966486922,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7098325790615434,1.3516853633070984,-0.3193453432649378,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.1643896396487294,-1.4734993575273791,-0.4547900666444952,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,-1.2802480369298874,-1.1743621517919638,-0.9943630200425365,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2802480369298874,-0.6425626749290033,-0.9873040116579342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9950403079957154,0.6536985499244629,-0.7150910008267065,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.02355872391204165,0.32132387688511255,0.07507675022471796,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,-0.791320501614164,0.4875112134047877,-0.5169975780338033,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,-1.340549488311639,-0.9965689601627248,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.506112772679992,-0.44313787110539316,-0.5558221241491161,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.1987601143772668,-1.1411246844880287,-0.9709800547685413,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.791320501614164,-1.506736824831314,-0.8995075948744427,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.3087664528462136,-0.276950534585718,0.042428836445932136,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.4309983366751445,0.22161147497330744,0.3927321275318233,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
0,-1.076528230548336,0.8863608210520081,-0.7728866319756381,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,1.4903413298592119,-1.506736824831314,-0.4005239396878647,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.6125732136881425,1.4846352325228385,2.5792599746623983,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1.082901717096109,-1.506736824831314,-0.48126134808675397,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.506112772679992,1.052548157571683,-0.16845903904406279,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.3431369275747509,-1.340549488311639,-0.7481801026295299,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.082901717096109,1.5511101671307086,1.868947255961788,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.6125732136881425,1.5843476344346437,2.5404354285470854,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.22090504374582004,1.2187354940913584,0.17566761970530131,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.7505765403378537,0.5207486807087227,-0.5165563900097657,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.5718292524118322,1.3516853633070984,2.2598398452591426,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,-0.791320501614164,0.45427374610085264,-0.5514102439087397,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.4717422979514547,0.12189907306150236,0.2978767023637293,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.02355872391204165,0.4875112134047877,0.17699118377741424,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1.6125732136881425,-0.310188001889653,0.8365672797136954,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,-1.2802480369298874,0.4875112134047877,-0.9723036188406543,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.5468567339563023,1.3849228306110335,-0.15389983425082043,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.2866215234776603,1.2519729613952935,1.92850763920687,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2395040756535771,-0.6093252076250683,-0.970097678720466,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2802480369298874,-1.3073120210077038,-0.9961277721386872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1643896396487294,-1.506736824831314,-0.5112621337213139,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.13941712119319946,-1.4734993575273791,-0.7689159397592993,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,-0.38388088885106114,0.7201734845323329,-0.13581112526527694,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.0014137945434884,-0.21047559997784793,0.5092057658777619,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.6125732136881425,-0.6425626749290033,0.3777317347145433,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1.368109446030281,-0.276950534585718,0.6645039503390133,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.3273654847539706,0.6536985499244629,1.3417275672368003,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.9950403079957154,0.5207486807087227,-0.731856145740137,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-1.1580161531009565,0.18837400766937243,-0.8889190822975391,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.5718292524118322,-1.340549488311639,-0.19713626060650977,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,-1.1580161531009565,-0.47637533840932816,-0.9281848164368897,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.8320644628904743,-1.506736824831314,-0.9105372954753838,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.3431369275747509,-0.47637533840932816,-0.43890729777913995,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
0,-0.05792919864057891,0.5539861480126578,0.11566604843618142,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.2802480369298874,-0.310188001889653,-0.9828921314175577,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.09867315991688919,0.819885886444138,0.19419751671488245,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,0.5939741817803856,0.6869360172283978,0.8048017419829848,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.8791819107145575,1.4513977652189036,1.5340855457172142,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.7162060656093164,0.9528357556598781,1.0871620773670785,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,-1.2802480369298874,0.6536985499244629,-0.970097678720466,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1.6125732136881425,-1.4734993575273791,-0.31625702709667425,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.13941712119319946,-1.3073120210077038,-0.6974434798652006,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-1.2395040756535771,-0.3434254691935881,-0.9568620379993367,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9135523854430948,-1.1743621517919638,-0.8752422535523721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0,-0.5876006952326126,0.2880864095811775,-0.4314071013704999,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.8728084241667845,1.0193106902677482,-0.5130268858174645,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6690886177852331,-1.506736824831314,-0.8818600739129367,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.6125732136881425,0.7201734845323329,1.7943864798994253,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.6125732136881425,1.4846352325228385,2.468521780628949,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.3495104141225239,0.32132387688511255,0.39890875986835034,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1,1.3273654847539706,0.9860732229638132,1.6955603625149926,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.791320501614164,-0.3434254691935881,-0.6846490271681089,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.1580161531009565,0.35456134418904756,-0.8867131421773509,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3495104141225239,0.022186671149697273,0.10948941609965437,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,-0.7098325790615434,0.32132387688511255,-0.5333215349231962,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,-0.5428502730171982,-0.9859804475858213,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.3902543753988342,1.1522605594834883,0.8890686545741753,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
0,0.7569500268856267,0.9528357556598781,1.0306900102902599,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,-1.2395040756535771,0.18837400766937243,-0.9423028332060943,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.2802480369298874,-0.8087500114486784,-0.9895099517781225,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.01718523736426863,0.6204610826205278,0.15449059455149428,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.9135523854430948,-1.506736824831314,-0.9220081841003626,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.4088534073065913,-0.1772381326739129,0.8030369898868343,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.1643896396487294,1.6840600363464486,2.084688199716197,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.7162060656093164,1.6508225690425138,1.5477623744623812,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-1.2395040756535771,-0.6758001422329384,-0.9718624308166166,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.13941712119319946,-0.6425626749290033,-0.4653785792213987,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-1.1987601143772668,-0.7755125441447435,-0.948920653566659,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-0.791320501614164,1.3849228306110335,-0.4053770079522788,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1.0014137945434884,0.819885886444138,1.1656935456457795,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.05792919864057891,-0.5096128057132632,-0.336551676202406,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0.512486259227765,1.6175851017385787,1.2129006642178077,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,1.1643896396487294,0.7866484191402029,1.430847548092405,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.7162060656093164,-1.340549488311639,-0.47993778401464104,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.5468567339563023,1.3516853633070984,-0.12169310849607227,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,1.082901717096109,-1.506736824831314,-0.5222918343222551,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.5718292524118322,-1.340549488311639,-0.24301981510642498,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-0.6690886177852331,0.9860732229638132,-0.34052236841874484,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1.0014137945434884,-0.1772381326739129,0.5149412101902513,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0,-1.2802480369298874,-1.340549488311639,-0.9965689601627248,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.506112772679992,1.4181602979149686,-0.048897084529860635,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.2802480369298874,0.18837400766937243,-0.976274311056993,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.1172721918246462,0.6869360172283978,-0.8302410751005321,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.797693988161937,1.3516853633070984,1.4740839744480942,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.46536881140368175,-0.011050796154237758,-0.41640670855322,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.7505765403378537,-0.310188001889653,-0.667001506206603,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.1172721918246462,-0.47637533840932816,-0.8995075948744427,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.076528230548336,-0.310188001889653,-0.8650949289995062,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9135523854430948,-0.44313787110539316,-0.7874458367688805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2802480369298874,-1.3073120210077038,-0.9961277721386872,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.4495973685829016,-0.3434254691935881,0.6195027718871734,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5876006952326126,1.0193106902677482,-0.2222839779766556,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.42462485012737144,0.3877988114929826,-0.22051922588050504,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,-0.506112772679992,-0.6758001422329384,-0.5981761744567302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,0.18837400766937243,-0.976274311056993,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9950403079957154,0.32132387688511255,-0.7397975301728147,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9135523854430948,-0.6758001422329384,-0.8152406822832522,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.3431369275747509,0.3877988114929826,-0.2518435755871779,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.10504664646466222,-0.11076319806604285,-0.11551647615954522,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.38388088885106114,0.7201734845323329,-0.15125270610659458,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,-1.076528230548336,0.819885886444138,-0.7570038631102829,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.8320644628904743,-1.506736824831314,-0.9100961074513462,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5718292524118322,0.3877988114929826,1.3911406259290167,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.10504664646466222,1.1854980267874233,0.5092057658777619,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.3087664528462136,0.32132387688511255,0.32302441973387513,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,0.2880864095811775,-0.9749507469848802,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.38388088885106114,-0.011050796154237758,-0.3414047444668201,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1,-1.1580161531009565,1.0193106902677482,-0.8324470152207204,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1580161531009565,0.853123353748073,-0.8500945361822262,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1.4495973685829016,-0.14400066536997788,0.8056841180310602,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.22727853029359305,0.5539861480126578,0.3786141107626186,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.797693988161937,-1.340549488311639,-0.46493739119736105,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.01718523736426863,0.32132387688511255,0.008898546619071022,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.13941712119319946,0.35456134418904756,-0.10095727136630289,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0.22727853029359305,1.2187354940913584,0.6433269251852063,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.6347181430566958,0.45427374610085264,0.6172968317669852,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.42462485012737144,0.819885886444138,-0.17507685940462747,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0.4309983366751445,1.6840600363464486,1.1524579049246502,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,-1.1172721918246462,0.1551365403654374,-0.856712356542791,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1172721918246462,0.5207486807087227,-0.8240644427640051,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.7569500268856267,1.5178726998267735,1.5014376319384284,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
0,1.5718292524118322,-1.506736824831314,-0.40934770016861766,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,0.22727853029359305,0.5207486807087227,0.34199550476749396,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1,-0.3431369275747509,0.9528357556598781,-0.022866991111639506,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10504664646466222,0.8863608210520081,0.42052697304619496,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
